Unnamed: 0;TempMax_Deg;TempMin_Deg;Wind_kmh;Wet_percent;Visibility_km;CloudCoverage_percent;Dayduration_hour;region;day
champagne-ardenne_2018/11/29;11.0;9.0;25;83;9.0;76.0;8:34:0;champagne-ardenne;2018/11/29
corse_2018/11/29;13.0;12.0;4;69;10.0;9.0;9:24:0;corse;2018/11/29
franche-comte_2018/11/29;11.0;7.0;12;78;10.0;49.0;8:50:0;franche-comte;2018/11/29
ile-de-re_2018/11/29;13.0;12.0;31;86;9.125;50.0;8:57:0;ile-de-re;2018/11/29
ile-de-france_2018/11/29;13.0;10.0;24;77;9.875;72.0;8:38:0;ile-de-france;2018/11/29
languedoc-roussillon_2018/11/29;14.0;13.0;18;78;10.0;25.0;9:15:0;languedoc-roussillon;2018/11/29
limousin_2018/11/29;13.0;9.0;18;89;9.875;55.0;9:0:0;limousin;2018/11/29
lorraine_2018/11/29;8.0;7.0;18;91;6.125;59.0;8:36:0;lorraine;2018/11/29
midi-pyrenees_2018/11/29;14.0;10.0;27;91;10.0;40.0;9:15:0;midi-pyrenees;2018/11/29
nord-pas-de-calais_2018/11/29;12.0;10.0;36;81;8.0;73.0;8:26:0;nord-pas-de-calais;2018/11/29
normandie_2018/11/29;14.0;13.0;40;80;9.375;71.0;8:35:0;normandie;2018/11/29
pays-de-la-loire_2018/11/29;15.0;11.0;29;81;8.875;65.0;8:51:0;pays-de-la-loire;2018/11/29
picardie_2018/11/29;12.0;10.0;32;89;8.875;77.0;8:30:0;picardie;2018/11/29
poitou-charentes_2018/11/29;13.0;12.0;31;84;9.125;50.0;8:58:0;poitou-charentes;2018/11/29
rh-ne-alpes_2018/11/29;12.0;8.0;27;77;10.0;24.0;9:0:0;rh-ne-alpes;2018/11/29
provence-alpes-c-te-d-azur_2018/11/29;15.0;12.0;21;59;10.0;27.0;9:16:0;provence-alpes-c-te-d-azur;2018/11/29
alsace_2018/11/30;7.0;6.0;10;90;9.75;69.0;8:37:0;alsace;2018/11/30
aquitaine_2018/11/30;14.0;11.0;15;87;10.0;19.0;9:5:0;aquitaine;2018/11/30
ardeche_2018/11/30;7.0;5.0;6;95;7.375;77.0;9:6:0;ardeche;2018/11/30
auvergne_2018/11/30;8.0;4.0;10;95;7.25;63.0;8:58:0;auvergne;2018/11/30
bourgogne_2018/11/30;9.0;7.0;15;96;6.625;76.0;8:48:0;bourgogne;2018/11/30
bretagne_2018/11/30;12.0;8.0;16;89;10.0;18.0;8:42:0;bretagne;2018/11/30
centre_2018/11/30;12.0;9.0;19;90;9.0;48.0;8:43:0;centre;2018/11/30
champagne-ardenne_2018/11/30;10.0;9.0;17;90;10.0;73.0;8:33:0;champagne-ardenne;2018/11/30
corse_2018/11/30;13.0;11.0;10;74;10.0;44.0;9:23:0;corse;2018/11/30
franche-comte_2018/11/30;7.0;6.0;15;96;6.625;89.0;8:48:0;franche-comte;2018/11/30
ile-de-re_2018/11/30;13.0;11.0;18;86;10.0;12.0;8:56:0;ile-de-re;2018/11/30
ile-de-france_2018/11/30;11.0;9.0;18;85;10.0;55.0;8:36:0;ile-de-france;2018/11/30
languedoc-roussillon_2018/11/30;13.0;10.0;16;89;9.625;74.0;9:12:0;languedoc-roussillon;2018/11/30
limousin_2018/11/30;10.0;6.0;9;98;3.75;85.0;8:59:0;limousin;2018/11/30
lorraine_2018/11/30;9.0;7.0;17;92;6.875;85.0;8:33:0;lorraine;2018/11/30
midi-pyrenees_2018/11/30;12.0;9.0;23;86;8.75;71.0;9:13:0;midi-pyrenees;2018/11/30
nord-pas-de-calais_2018/11/30;10.0;9.0;22;88;10.0;66.0;8:24:0;nord-pas-de-calais;2018/11/30
normandie_2018/11/30;11.0;9.0;26;87;10.0;45.0;8:34:0;normandie;2018/11/30
pays-de-la-loire_2018/11/30;13.0;10.0;18;87;10.0;22.0;8:49:0;pays-de-la-loire;2018/11/30
picardie_2018/11/30;10.0;7.0;21;92;10.0;67.0;8:27:0;picardie;2018/11/30
poitou-charentes_2018/11/30;13.0;12.0;18;85;10.0;12.0;8:56:0;poitou-charentes;2018/11/30
rh-ne-alpes_2018/11/30;7.0;5.0;6;95;8.75;88.0;8:58:0;rh-ne-alpes;2018/11/30
provence-alpes-c-te-d-azur_2018/11/30;12.0;11.0;20;82;9.75;71.0;9:14:0;provence-alpes-c-te-d-azur;2018/11/30
alsace_2018/12/01;9.0;6.0;13;88;10.0;52.0;8:36:0;alsace;2018/12/01
aquitaine_2018/12/01;12.0;10.0;19;85;8.625;83.0;9:4:0;aquitaine;2018/12/01
ardeche_2018/12/01;9.0;5.0;8;85;10.0;25.0;9:4:0;ardeche;2018/12/01
auvergne_2018/12/01;7.0;4.0;12;88;6.75;49.0;8:57:0;auvergne;2018/12/01
bourgogne_2018/12/01;8.0;5.0;15;92;7.0;59.0;8:46:0;bourgogne;2018/12/01
bretagne_2018/12/01;14.0;12.0;33;95;9.375;94.0;8:40:0;bretagne;2018/12/01
centre_2018/12/01;10.0;7.0;29;87;6.875;75.0;8:42:0;centre;2018/12/01
champagne-ardenne_2018/12/01;9.0;6.0;26;90;5.875;73.0;8:31:0;champagne-ardenne;2018/12/01
corse_2018/12/01;13.0;12.0;8;78;9.375;42.0;9:22:0;corse;2018/12/01
franche-comte_2018/12/01;8.0;5.0;12;93;6.25;74.0;8:46:0;franche-comte;2018/12/01
ile-de-re_2018/12/01;14.0;12.0;42;92;8.875;88.0;8:55:0;ile-de-re;2018/12/01
ile-de-france_2018/12/01;11.0;7.0;27;85;9.75;69.0;8:34:0;ile-de-france;2018/12/01
languedoc-roussillon_2018/12/01;13.0;11.0;17;68;10.0;12.0;9:11:0;languedoc-roussillon;2018/12/01
limousin_2018/12/01;8.0;6.0;16;95;4.75;100.0;8:57:0;limousin;2018/12/01
lorraine_2018/12/01;7.0;6.0;19;93;6.25;87.0;8:32:0;lorraine;2018/12/01
midi-pyrenees_2018/12/01;12.0;8.0;7;67;10.0;44.0;9:12:0;midi-pyrenees;2018/12/01
nord-pas-de-calais_2018/12/01;10.0;6.0;33;88;8.875;71.0;8:23:0;nord-pas-de-calais;2018/12/01
normandie_2018/12/01;14.0;11.0;44;91;8.75;87.0;8:32:0;normandie;2018/12/01
pays-de-la-loire_2018/12/01;14.0;12.0;35;95;8.875;91.0;8:47:0;pays-de-la-loire;2018/12/01
picardie_2018/12/01;11.0;6.0;34;92;9.75;72.0;8:26:0;picardie;2018/12/01
poitou-charentes_2018/12/01;14.0;12.0;42;89;8.875;88.0;8:55:0;poitou-charentes;2018/12/01
rh-ne-alpes_2018/12/01;9.0;6.0;9;88;8.0;59.0;8:57:0;rh-ne-alpes;2018/12/01
provence-alpes-c-te-d-azur_2018/12/01;13.0;10.0;15;70;10.0;11.0;9:13:0;provence-alpes-c-te-d-azur;2018/12/01
alsace_2018/12/02;11.0;10.0;19;85;9.125;78.0;8:34:0;alsace;2018/12/02
aquitaine_2018/12/02;13.0;12.0;21;93;7.75;100.0;9:3:0;aquitaine;2018/12/02
ardeche_2018/12/02;7.0;6.0;10;96;6.625;91.0;9:2:0;ardeche;2018/12/02
auvergne_2018/12/02;11.0;10.0;24;91;8.0;80.0;8:56:0;auvergne;2018/12/02
bourgogne_2018/12/02;11.0;9.0;29;93;8.75;100.0;8:44:0;bourgogne;2018/12/02
bretagne_2018/12/02;15.0;14.0;26;92;9.875;99.0;8:38:0;bretagne;2018/12/02
centre_2018/12/02;14.0;11.0;24;92;9.125;100.0;8:39:0;centre;2018/12/02
champagne-ardenne_2018/12/02;14.0;13.0;26;92;8.125;99.0;8:29:0;champagne-ardenne;2018/12/02
corse_2018/12/02;12.0;11.0;9;73;10.0;52.0;9:20:0;corse;2018/12/02
franche-comte_2018/12/02;10.0;8.0;29;92;9.125;99.0;8:44:0;franche-comte;2018/12/02
ile-de-re_2018/12/02;14.0;14.0;42;92;9.25;100.0;8:53:0;ile-de-re;2018/12/02
ile-de-france_2018/12/02;15.0;14.0;22;90;9.25;98.0;8:32:0;ile-de-france;2018/12/02
languedoc-roussillon_2018/12/02;12.0;10.0;7;81;7.375;90.0;9:10:0;languedoc-roussillon;2018/12/02
limousin_2018/12/02;11.0;8.0;19;97;9.25;100.0;8:55:0;limousin;2018/12/02
lorraine_2018/12/02;12.0;10.0;30;94;7.75;100.0;8:30:0;lorraine;2018/12/02
midi-pyrenees_2018/12/02;12.0;11.0;7;90;9.625;95.0;9:11:0;midi-pyrenees;2018/12/02
nord-pas-de-calais_2018/12/02;14.0;11.0;26;90;9.125;100.0;8:20:0;nord-pas-de-calais;2018/12/02
normandie_2018/12/02;15.0;14.0;32;91;9.75;94.0;8:30:0;normandie;2018/12/02
pays-de-la-loire_2018/12/02;15.0;15.0;33;92;9.375;100.0;8:45:0;pays-de-la-loire;2018/12/02
picardie_2018/12/02;14.0;13.0;27;92;8.875;100.0;8:23:0;picardie;2018/12/02
poitou-charentes_2018/12/02;14.0;14.0;42;92;9.25;100.0;8:53:0;poitou-charentes;2018/12/02
rh-ne-alpes_2018/12/02;10.0;8.0;23;91;8.25;94.0;8:56:0;rh-ne-alpes;2018/12/02
provence-alpes-c-te-d-azur_2018/12/02;13.0;11.0;10;72;10.0;63.0;9:12:0;provence-alpes-c-te-d-azur;2018/12/02
alsace_2018/12/03;13.0;12.0;23;85;8.25;85.0;8:33:0;alsace;2018/12/03
aquitaine_2018/12/03;15.0;14.0;18;87;8.0;88.0;9:0:0;aquitaine;2018/12/03
ardeche_2018/12/03;13.0;9.0;5;92;9.0;48.0;9:1:0;ardeche;2018/12/03
auvergne_2018/12/03;13.0;10.0;21;87;9.75;59.0;8:54:0;auvergne;2018/12/03
bourgogne_2018/12/03;13.0;12.0;25;90;9.625;88.0;8:43:0;bourgogne;2018/12/03
bretagne_2018/12/03;15.0;11.0;33;92;10.0;64.0;8:37:0;bretagne;2018/12/03
centre_2018/12/03;15.0;14.0;33;86;9.875;91.0;8:38:0;centre;2018/12/03
champagne-ardenne_2018/12/03;13.0;10.0;29;89;8.75;83.0;8:27:0;champagne-ardenne;2018/12/03
corse_2018/12/03;14.0;13.0;11;89;10.0;75.0;9:19:0;corse;2018/12/03
franche-comte_2018/12/03;12.0;11.0;28;93;9.25;99.0;8:43:0;franche-comte;2018/12/03
ile-de-re_2018/12/03;15.0;13.0;38;93;10.0;75.0;8:52:0;ile-de-re;2018/12/03
ile-de-france_2018/12/03;14.0;12.0;27;83;9.5;77.0;8:30:0;ile-de-france;2018/12/03
languedoc-roussillon_2018/12/03;16.0;14.0;18;81;10.0;35.0;9:8:0;languedoc-roussillon;2018/12/03
limousin_2018/12/03;13.0;11.0;18;97;7.0;100.0;8:53:0;limousin;2018/12/03
lorraine_2018/12/03;13.0;12.0;31;90;8.875;93.0;8:28:0;lorraine;2018/12/03
midi-pyrenees_2018/12/03;17.0;12.0;11;90;9.0;75.0;9:9:0;midi-pyrenees;2018/12/03
nord-pas-de-calais_2018/12/03;14.0;13.0;32;85;9.875;91.0;8:19:0;nord-pas-de-calais;2018/12/03
normandie_2018/12/03;14.0;13.0;39;86;10.0;81.0;8:28:0;normandie;2018/12/03
pays-de-la-loire_2018/12/03;15.0;12.0;37;86;10.0;82.0;8:44:0;pays-de-la-loire;2018/12/03
picardie_2018/12/03;14.0;11.0;32;87;9.875;90.0;8:22:0;picardie;2018/12/03
poitou-charentes_2018/12/03;15.0;14.0;38;93;10.0;75.0;8:52:0;poitou-charentes;2018/12/03
rh-ne-alpes_2018/12/03;15.0;11.0;16;90;9.5;62.0;8:54:0;rh-ne-alpes;2018/12/03
provence-alpes-c-te-d-azur_2018/12/03;16.0;13.0;19;79;10.0;29.0;9:11:0;provence-alpes-c-te-d-azur;2018/12/03
alsace_2018/12/04;10.0;8.0;11;88;9.25;62.0;8:31:0;alsace;2018/12/04
aquitaine_2018/12/04;16.0;13.0;5;95;6.0;47.0;8:59:0;aquitaine;2018/12/04
ardeche_2018/12/04;13.0;8.0;14;88;10.0;25.0;9:0:0;ardeche;2018/12/04
auvergne_2018/12/04;11.0;6.0;11;93;8.0;40.0;8:53:0;auvergne;2018/12/04
bourgogne_2018/12/04;12.0;10.0;13;90;7.75;45.0;8:41:0;bourgogne;2018/12/04
bretagne_2018/12/04;13.0;9.0;12;95;7.0;63.0;8:35:0;bretagne;2018/12/04
centre_2018/12/04;12.0;10.0;13;90;10.0;84.0;8:37:0;centre;2018/12/04
champagne-ardenne_2018/12/04;10.0;8.0;9;88;8.0;56.0;8:26:0;champagne-ardenne;2018/12/04
corse_2018/12/04;15.0;14.0;13;74;10.0;18.0;9:18:0;corse;2018/12/04
franche-comte_2018/12/04;10.0;8.0;14;95;8.0;73.0;8:42:0;franche-comte;2018/12/04
ile-de-re_2018/12/04;14.0;12.0;8;96;9.0;50.0;8:49:0;ile-de-re;2018/12/04
ile-de-france_2018/12/04;11.0;8.0;7;90;10.0;66.0;8:29:0;ile-de-france;2018/12/04
languedoc-roussillon_2018/12/04;17.0;14.0;24;73;10.0;13.0;9:7:0;languedoc-roussillon;2018/12/04
limousin_2018/12/04;12.0;8.0;6;97;4.0;88.0;8:52:0;limousin;2018/12/04
lorraine_2018/12/04;10.0;7.0;13;90;10.0;59.0;8:27:0;lorraine;2018/12/04
midi-pyrenees_2018/12/04;16.0;12.0;9;87;10.0;64.0;9:8:0;midi-pyrenees;2018/12/04
nord-pas-de-calais_2018/12/04;9.0;6.0;7;82;10.0;47.0;8:17:0;nord-pas-de-calais;2018/12/04
normandie_2018/12/04;11.0;9.0;10;78;10.0;85.0;8:27:0;normandie;2018/12/04
pays-de-la-loire_2018/12/04;14.0;11.0;8;97;5.75;63.0;8:42:0;pays-de-la-loire;2018/12/04
picardie_2018/12/04;9.0;6.0;9;82;10.0;66.0;8:20:0;picardie;2018/12/04
poitou-charentes_2018/12/04;14.0;12.0;8;96;9.0;50.0;8:50:0;poitou-charentes;2018/12/04
rh-ne-alpes_2018/12/04;13.0;8.0;8;92;9.0;47.0;8:52:0;rh-ne-alpes;2018/12/04
provence-alpes-c-te-d-azur_2018/12/04;16.0;14.0;36;68;10.0;10.0;9:9:0;provence-alpes-c-te-d-azur;2018/12/04
alsace_2018/12/05;9.0;6.0;4;82;10.0;73.0;8:29:0;alsace;2018/12/05
aquitaine_2018/12/05;16.0;11.0;10;86;9.0;24.0;8:58:0;aquitaine;2018/12/05
ardeche_2018/12/05;14.0;8.0;5;76;10.0;22.0;8:58:0;ardeche;2018/12/05
auvergne_2018/12/05;14.0;8.0;8;75;10.0;41.0;8:52:0;auvergne;2018/12/05
bourgogne_2018/12/05;9.0;6.0;7;91;7.0;87.0;8:40:0;bourgogne;2018/12/05
bretagne_2018/12/05;14.0;11.0;24;95;10.0;93.0;8:34:0;bretagne;2018/12/05
centre_2018/12/05;11.0;8.0;13;85;8.875;91.0;8:35:0;centre;2018/12/05
champagne-ardenne_2018/12/05;9.0;7.0;16;92;10.0;85.0;8:24:0;champagne-ardenne;2018/12/05
corse_2018/12/05;16.0;14.0;10;77;10.0;24.0;9:17:0;corse;2018/12/05
franche-comte_2018/12/05;10.0;7.0;4;84;9.0;80.0;8:40:0;franche-comte;2018/12/05
ile-de-re_2018/12/05;14.0;11.0;26;91;10.0;60.0;8:48:0;ile-de-re;2018/12/05
ile-de-france_2018/12/05;11.0;9.0;14;88;9.625;85.0;8:28:0;ile-de-france;2018/12/05
languedoc-roussillon_2018/12/05;14.0;12.0;8;66;10.0;10.0;9:6:0;languedoc-roussillon;2018/12/05
limousin_2018/12/05;13.0;8.0;8;97;6.75;56.0;8:51:0;limousin;2018/12/05
lorraine_2018/12/05;7.0;5.0;10;90;10.0;70.0;8:25:0;lorraine;2018/12/05
midi-pyrenees_2018/12/05;17.0;11.0;8;73;10.0;17.0;9:6:0;midi-pyrenees;2018/12/05
nord-pas-de-calais_2018/12/05;10.0;8.0;23;91;8.75;96.0;8:15:0;nord-pas-de-calais;2018/12/05
normandie_2018/12/05;13.0;11.0;28;88;10.0;84.0;8:25:0;normandie;2018/12/05
pays-de-la-loire_2018/12/05;14.0;11.0;21;93;7.375;70.0;8:41:0;pays-de-la-loire;2018/12/05
picardie_2018/12/05;10.0;8.0;22;92;8.875;98.0;8:19:0;picardie;2018/12/05
poitou-charentes_2018/12/05;14.0;11.0;15;89;10.0;60.0;8:48:0;poitou-charentes;2018/12/05
rh-ne-alpes_2018/12/05;11.0;7.0;7;87;7.0;43.0;8:51:0;rh-ne-alpes;2018/12/05
provence-alpes-c-te-d-azur_2018/12/05;16.0;13.0;6;56;10.0;24.0;9:8:0;provence-alpes-c-te-d-azur;2018/12/05
alsace_2018/12/06;12.0;9.0;10;90;9.625;80.0;8:28:0;alsace;2018/12/06
aquitaine_2018/12/06;14.0;13.0;16;88;10.0;76.0;8:57:0;aquitaine;2018/12/06
ardeche_2018/12/06;14.0;9.0;11;90;10.0;42.0;8:57:0;ardeche;2018/12/06
auvergne_2018/12/06;11.0;9.0;13;93;9.375;66.0;8:51:0;auvergne;2018/12/06
bourgogne_2018/12/06;12.0;10.0;11;96;6.125;100.0;8:39:0;bourgogne;2018/12/06
bretagne_2018/12/06;14.0;12.0;19;92;10.0;94.0;8:33:0;bretagne;2018/12/06
centre_2018/12/06;13.0;12.0;13;95;9.0;98.0;8:34:0;centre;2018/12/06
champagne-ardenne_2018/12/06;12.0;10.0;14;95;5.625;100.0;8:23:0;champagne-ardenne;2018/12/06
corse_2018/12/06;13.0;10.0;10;78;10.0;13.0;9:16:0;corse;2018/12/06
franche-comte_2018/12/06;10.0;9.0;13;96;6.125;99.0;8:39:0;franche-comte;2018/12/06
ile-de-re_2018/12/06;13.0;13.0;24;91;10.0;89.0;8:47:0;ile-de-re;2018/12/06
ile-de-france_2018/12/06;13.0;11.0;12;95;7.0;89.0;8:26:0;ile-de-france;2018/12/06
languedoc-roussillon_2018/12/06;17.0;14.0;28;74;10.0;16.0;9:5:0;languedoc-roussillon;2018/12/06
limousin_2018/12/06;11.0;10.0;12;98;2.875;100.0;8:50:0;limousin;2018/12/06
lorraine_2018/12/06;11.0;9.0;16;96;8.875;100.0;8:24:0;lorraine;2018/12/06
midi-pyrenees_2018/12/06;14.0;12.0;26;86;10.0;77.0;9:5:0;midi-pyrenees;2018/12/06
nord-pas-de-calais_2018/12/06;12.0;11.0;21;94;7.0;96.0;8:13:0;nord-pas-de-calais;2018/12/06
normandie_2018/12/06;13.0;12.0;23;94;10.0;96.0;8:23:0;normandie;2018/12/06
pays-de-la-loire_2018/12/06;14.0;13.0;19;92;10.0;98.0;8:40:0;pays-de-la-loire;2018/12/06
picardie_2018/12/06;13.0;11.0;23;95;7.0;95.0;8:17:0;picardie;2018/12/06
poitou-charentes_2018/12/06;13.0;13.0;24;91;10.0;89.0;8:47:0;poitou-charentes;2018/12/06
rh-ne-alpes_2018/12/06;11.0;9.0;4;93;8.875;85.0;8:50:0;rh-ne-alpes;2018/12/06
provence-alpes-c-te-d-azur_2018/12/06;16.0;13.0;32;71;10.0;5.0;9:7:0;provence-alpes-c-te-d-azur;2018/12/06
alsace_2018/12/07;11.0;8.0;19;82;9.875;81.0;8:27:0;alsace;2018/12/07
aquitaine_2018/12/07;13.0;12.0;23;83;9.875;65.0;8:56:0;aquitaine;2018/12/07
ardeche_2018/12/07;13.0;9.0;10;89;10.0;18.0;8:56:0;ardeche;2018/12/07
auvergne_2018/12/07;10.0;8.0;28;83;10.0;38.0;8:49:0;auvergne;2018/12/07
bourgogne_2018/12/07;10.0;7.0;26;86;10.0;77.0;8:37:0;bourgogne;2018/12/07
bretagne_2018/12/07;13.0;7.0;38;88;10.0;62.0;8:31:0;bretagne;2018/12/07
centre_2018/12/07;12.0;11.0;36;80;9.625;73.0;8:33:0;centre;2018/12/07
champagne-ardenne_2018/12/07;11.0;10.0;40;87;9.625;92.0;8:22:0;champagne-ardenne;2018/12/07
corse_2018/12/07;13.0;12.0;10;79;10.0;28.0;9:15:0;corse;2018/12/07
franche-comte_2018/12/07;10.0;9.0;26;89;9.625;85.0;8:38:0;franche-comte;2018/12/07
ile-de-re_2018/12/07;13.0;11.0;48;90;8.875;66.0;8:46:0;ile-de-re;2018/12/07
ile-de-france_2018/12/07;12.0;9.0;36;77;9.625;74.0;8:25:0;ile-de-france;2018/12/07
languedoc-roussillon_2018/12/07;15.0;12.0;17;75;10.0;7.0;9:4:0;languedoc-roussillon;2018/12/07
limousin_2018/12/07;10.0;6.0;21;94;5.5;76.0;8:49:0;limousin;2018/12/07
lorraine_2018/12/07;11.0;9.0;35;86;8.75;95.0;8:23:0;lorraine;2018/12/07
midi-pyrenees_2018/12/07;14.0;9.0;28;91;9.0;48.0;9:5:0;midi-pyrenees;2018/12/07
nord-pas-de-calais_2018/12/07;11.0;10.0;37;83;9.625;77.0;8:12:0;nord-pas-de-calais;2018/12/07
normandie_2018/12/07;13.0;10.0;44;85;9.0;70.0;8:22:0;normandie;2018/12/07
pays-de-la-loire_2018/12/07;13.0;11.0;39;87;9.875;63.0;8:39:0;pays-de-la-loire;2018/12/07
picardie_2018/12/07;11.0;7.0;38;83;8.625;77.0;8:15:0;picardie;2018/12/07
poitou-charentes_2018/12/07;13.0;12.0;48;90;8.875;66.0;8:46:0;poitou-charentes;2018/12/07
rh-ne-alpes_2018/12/07;13.0;9.0;17;89;8.875;45.0;8:48:0;rh-ne-alpes;2018/12/07
provence-alpes-c-te-d-azur_2018/12/07;14.0;12.0;15;73;10.0;8.0;9:6:0;provence-alpes-c-te-d-azur;2018/12/07
alsace_2018/12/08;9.0;7.0;28;75;8.875;73.0;8:25:0;alsace;2018/12/08
aquitaine_2018/12/08;13.0;11.0;19;80;10.0;64.0;8:54:0;aquitaine;2018/12/08
ardeche_2018/12/08;9.0;6.0;5;79;10.0;51.0;8:55:0;ardeche;2018/12/08
auvergne_2018/12/08;9.0;6.0;30;82;10.0;69.0;8:48:0;auvergne;2018/12/08
bourgogne_2018/12/08;9.0;7.0;24;85;9.875;82.0;8:35:0;bourgogne;2018/12/08
bretagne_2018/12/08;13.0;9.0;34;88;10.0;63.0;8:29:0;bretagne;2018/12/08
centre_2018/12/08;13.0;8.0;29;84;9.0;68.0;8:32:0;centre;2018/12/08
champagne-ardenne_2018/12/08;11.0;8.0;37;80;9.0;79.0;8:20:0;champagne-ardenne;2018/12/08
corse_2018/12/08;12.0;11.0;33;61;10.0;13.0;9:14:0;corse;2018/12/08
franche-comte_2018/12/08;7.0;5.0;28;90;10.0;97.0;8:37:0;franche-comte;2018/12/08
ile-de-re_2018/12/08;14.0;12.0;42;88;9.0;73.0;8:45:0;ile-de-re;2018/12/08
ile-de-france_2018/12/08;12.0;9.0;31;81;9.0;74.0;8:23:0;ile-de-france;2018/12/08
languedoc-roussillon_2018/12/08;14.0;12.0;28;67;10.0;17.0;9:3:0;languedoc-roussillon;2018/12/08
limousin_2018/12/08;10.0;7.0;21;94;6.75;81.0;8:47:0;limousin;2018/12/08
lorraine_2018/12/08;9.0;6.0;39;85;8.625;96.0;8:21:0;lorraine;2018/12/08
midi-pyrenees_2018/12/08;13.0;10.0;24;79;9.875;38.0;9:4:0;midi-pyrenees;2018/12/08
nord-pas-de-calais_2018/12/08;11.0;10.0;35;83;8.875;76.0;8:11:0;nord-pas-de-calais;2018/12/08
normandie_2018/12/08;12.0;10.0;42;86;10.0;98.0;8:21:0;normandie;2018/12/08
pays-de-la-loire_2018/12/08;14.0;11.0;37;87;9.875;74.0;8:36:0;pays-de-la-loire;2018/12/08
picardie_2018/12/08;11.0;10.0;42;83;9.75;83.0;8:14:0;picardie;2018/12/08
poitou-charentes_2018/12/08;14.0;12.0;36;84;9.0;73.0;8:45:0;poitou-charentes;2018/12/08
rh-ne-alpes_2018/12/08;8.0;6.0;17;81;9.375;71.0;8:47:0;rh-ne-alpes;2018/12/08
provence-alpes-c-te-d-azur_2018/12/08;13.0;11.0;41;56;10.0;4.0;9:5:0;provence-alpes-c-te-d-azur;2018/12/08
alsace_2018/12/09;10.0;8.0;31;79;8.875;87.0;8:24:0;alsace;2018/12/09
aquitaine_2018/12/09;14.0;12.0;22;77;10.0;93.0;8:53:0;aquitaine;2018/12/09
ardeche_2018/12/09;11.0;7.0;16;80;10.0;45.0;8:54:0;ardeche;2018/12/09
auvergne_2018/12/09;9.0;6.0;25;85;10.0;73.0;8:47:0;auvergne;2018/12/09
bourgogne_2018/12/09;10.0;8.0;32;81;9.875;74.0;8:34:0;bourgogne;2018/12/09
bretagne_2018/12/09;12.0;9.0;37;82;10.0;55.0;8:28:0;bretagne;2018/12/09
centre_2018/12/09;11.0;9.0;35;73;10.0;73.0;8:31:0;centre;2018/12/09
champagne-ardenne_2018/12/09;10.0;9.0;39;78;8.75;77.0;8:18:0;champagne-ardenne;2018/12/09
corse_2018/12/09;14.0;12.0;37;77;10.0;27.0;9:13:0;corse;2018/12/09
franche-comte_2018/12/09;9.0;7.0;29;87;9.0;85.0;8:36:0;franche-comte;2018/12/09
ile-de-re_2018/12/09;13.0;11.0;35;79;10.0;50.0;8:44:0;ile-de-re;2018/12/09
ile-de-france_2018/12/09;11.0;9.0;35;79;9.875;84.0;8:22:0;ile-de-france;2018/12/09
languedoc-roussillon_2018/12/09;15.0;13.0;27;68;10.0;50.0;9:1:0;languedoc-roussillon;2018/12/09
limousin_2018/12/09;11.0;8.0;17;93;10.0;93.0;8:46:0;limousin;2018/12/09
lorraine_2018/12/09;10.0;7.0;40;84;8.375;80.0;8:20:0;lorraine;2018/12/09
midi-pyrenees_2018/12/09;12.0;11.0;32;82;10.0;94.0;9:3:0;midi-pyrenees;2018/12/09
nord-pas-de-calais_2018/12/09;10.0;9.0;37;74;9.625;70.0;8:10:0;nord-pas-de-calais;2018/12/09
normandie_2018/12/09;12.0;11.0;49;74;9.875;71.0;8:19:0;normandie;2018/12/09
pays-de-la-loire_2018/12/09;13.0;11.0;34;73;10.0;40.0;8:35:0;pays-de-la-loire;2018/12/09
picardie_2018/12/09;10.0;7.0;41;85;9.75;66.0;8:13:0;picardie;2018/12/09
poitou-charentes_2018/12/09;13.0;12.0;35;75;10.0;50.0;8:44:0;poitou-charentes;2018/12/09
rh-ne-alpes_2018/12/09;10.0;7.0;19;79;9.875;54.0;8:46:0;rh-ne-alpes;2018/12/09
provence-alpes-c-te-d-azur_2018/12/09;15.0;14.0;42;63;10.0;32.0;9:4:0;provence-alpes-c-te-d-azur;2018/12/09
alsace_2018/12/10;7.0;5.0;20;83;9.875;54.0;8:23:0;alsace;2018/12/10
aquitaine_2018/12/10;12.0;11.0;5;78;10.0;43.0;8:52:0;aquitaine;2018/12/10
ardeche_2018/12/10;9.0;5.0;23;79;10.0;25.0;8:53:0;ardeche;2018/12/10
auvergne_2018/12/10;5.0;3.0;14;94;8.0;83.0;8:46:0;auvergne;2018/12/10
bourgogne_2018/12/10;7.0;6.0;17;88;10.0;70.0;8:33:0;bourgogne;2018/12/10
bretagne_2018/12/10;11.0;6.0;14;88;10.0;39.0;8:27:0;bretagne;2018/12/10
centre_2018/12/10;10.0;6.0;14;90;9.0;47.0;8:30:0;centre;2018/12/10
champagne-ardenne_2018/12/10;8.0;5.0;15;92;8.0;56.0;8:17:0;champagne-ardenne;2018/12/10
corse_2018/12/10;13.0;12.0;23;68;10.0;3.0;9:12:0;corse;2018/12/10
franche-comte_2018/12/10;5.0;4.0;13;95;5.625;98.0;8:35:0;franche-comte;2018/12/10
ile-de-re_2018/12/10;11.0;9.0;10;80;10.0;42.0;8:43:0;ile-de-re;2018/12/10
ile-de-france_2018/12/10;10.0;7.0;14;86;10.0;53.0;8:21:0;ile-de-france;2018/12/10
languedoc-roussillon_2018/12/10;13.0;11.0;36;62;10.0;3.0;9:1:0;languedoc-roussillon;2018/12/10
